text,label,reason,lang_is_en
i feel that i m kind of accepted on this stage and i still want to keep learning and pushing forward,2,duplicate_text; ,True
i am feeling a little overwhelmed but ive been given some amazing tools met some wonderfully creative fun and crazy people and was reminded that i have a voice that has been silent for too long,5,duplicate_text; ,True
i feel soooooooo jaded,0,non_english; ,False
i feel kind of weird asking for such a thing,5,duplicate_text; ,True
i left class feeling amazing,1,duplicate_text; ,True
i feel weird when i say you to everybody,5,non_english; ,False
i shrugged and said now i feel weird,5,non_english; ,False
i am feeling so helpless and miserable,0,duplicate_text; ,True
i feel it i always feel weird on those holidays when we are supposed to feel things but really we feel them all the time,4,duplicate_text; ,True
i feel weird i should not have this kind of thinking,4,duplicate_text; ,True
i feel my legs aching,0,non_english; ,False
i see it i feel kind of weird,4,duplicate_text; non_english; ,False
i have to say i just feel stunned,5,non_english; ,False
i feel quite mad,3,non_english; ,False
i firstly typed i feel sweet,2,duplicate_text; ,True
i forget that sometimes and then the universe offers me a moment where i feel overwhelmed by all of the doing that is constantly asking of me to give up my being for its accomplishment,4,duplicate_text; ,True
i feel embarrassed sometimes,0,non_english; ,False
i feel more sure,1,non_english; ,False
i feel overwhelmed with having to figure out how to come out to everyone and having to provide resources on top of training and gauging the office politics,4,duplicate_text; ,True
i cafeteria i sit sitting myself feels hurt scared,0,non_english; ,False
i do sense that many parents feel so helpless in addressing anything that their children may raise when faith is a matter at hand,0,duplicate_text; ,True
i feel hopeful i feel cautious i feel anxious i feel at peace,1,non_english; ,False
i feel unloved unsupported unimportant,0,non_english; ,False
i started to feel i hated my whole body and they way it looked,3,duplicate_text; ,True
i feel like i ve gotten more bitchy,3,non_english; ,False
i feel so overwhelmed with love for them,5,duplicate_text; ,True
i can feel superior,1,non_english; ,False
i feel pretty crappy,0,non_english; ,False
i was starting to feel agitated at point which only made me more puzzled and relieved when i found out that the paper was a solid a,3,duplicate_text; ,True
i have y all slips but for some reason this only happens when i m feeling agitated,3,duplicate_text; ,True
i came from work feeling agitated because i am going back home,4,duplicate_text; ,True
i also feel that my values are little strange because my focus is in the middle ground i made that element fairly high in contrast in value while my foreground elements have no room to come forward since i already used some of my darkest values in the mid back ground,5,duplicate_text; ,True
i open my eyes still feeling slightly dazed,5,non_english; ,False
im proud because i feel amazing every single day of my life,1,duplicate_text; ,True
i cant believe how great my hair feels and the amazing shine it has and its still super easy to style,1,duplicate_text; ,True
i need since i never know if im feeling sweet or savory anyway,2,duplicate_text; ,True
i come to hate him i feel assaulted,4,non_english; ,False
i love sunshine havent had much but the feeling of it on my shoulders as i walk around the yard is amazing,5,duplicate_text; ,True
i feel fucking fantastic,1,non_english; ,False
i started to feel a little nervous,4,non_english; ,False
i feel impressed,5,duplicate_text; non_english; ,False
i feel like a naughty teenager,2,non_english; ,False
i feel impatient i dont pray lord jesus give me patience,3,non_english; ,False
i could not point out to or speak of but even as i write i feel a strange elation as i recall the experience heaven on earth magic carpet ride,4,duplicate_text; ,True
i shld feel loved,2,non_english; ,False
i haven t i just can t concentrate i feel restless,4,non_english; ,False
i feel are brave,1,non_english; ,False
i said feeling embarrassed,0,non_english; ,False
i feel very ugly,0,non_english; ,False
i am feeling grumpy,3,non_english; ,False
i wanna just not feel alone,0,non_english; ,False
i feel a strange sadness that is too familiar at times like this always preceeding a trip away from home,4,duplicate_text; ,True
i just feel like crawling in a hole and then waiting for the sweet embrace of death,1,duplicate_text; ,True
i feel a little tender,2,non_english; ,False
i just feel complacent,1,non_english; ,False
i feel stunned shocked,5,non_english; ,False
i get over it and just feel mad,3,non_english; ,False
i feel a bit bi curious,5,non_english; ,False
i feel delicious day okay,1,non_english; ,False
i got so used to the pain that it actually feels weird to be up and functioning instead of being in the usual fetal position,4,duplicate_text; ,True
i didn t feel like being rude or insulting to him,3,non_english; ,False
i have started feeling more energetic about programming,1,non_english; ,False
i no longer feel frightened,4,non_english; ,False
i do a trail ultra i feel peaceful,1,non_english; ,False
i have been feeling pretty terrible lately,0,non_english; ,False
i stumble around still feeling dazed,5,non_english; ,False
i feel lovely,2,duplicate_text; non_english; ,False
i am super excited but it does feel a little strange,5,duplicate_text; non_english; ,False
i left drenched in sweat and feeling amazing i texted matt to brag,1,duplicate_text; ,True
i really feel quite amazing,5,non_english; ,False
i feel like i should do a funny dance,5,non_english; ,False
i just feel shaken,4,non_english; ,False
i am at home i am feeling even more agitated than before,4,non_english; ,False
i log on and feel pressured to do dailies,4,non_english; ,False
i was feeling quite grumpy,3,non_english; ,False
i am feeling a bit delicate today,2,non_english; ,False
i have no reason to be sad but just had a feeling of being overwhelmed,4,duplicate_text; ,True
i feel like i m being rushed a little,3,non_english; ,False
i cant help feeling regretful,0,non_english; ,False
i grew up not receiving much care at all so having it overflow in the way its overflowing now feels strange,5,duplicate_text; ,True
i feel like i ve been running into less jaded people,0,non_english; ,False
i feel so uncertain so unsure so,4,non_english; ,False
i did feel a sense of calm,1,non_english; ,False
i start to feel strange,4,non_english; ,False
i feel confused,4,non_english; ,False
i love feeling smart i felt like such a,1,non_english; ,False
i have a feeling that they will be supporting turisas on the nd of march,1,duplicate_text; ,True
im feeling slightly agitated this evening and im really not sure why,4,duplicate_text; ,True
im not feeling very funny myself,5,non_english; ,False
i feel funny about a href http yastreblyansky,5,non_english; ,False
i will practice meditation if i feel overwhelmed and hopefully become successful in peaceful practice,4,duplicate_text; ,True
i feel well her,1,non_english; ,False
i continued to feel the strange fatigue not in my legs just a general fatigue,4,duplicate_text; ,True
i guess i am feeling pissed off,3,non_english; ,False
i feel a bit depressed,0,non_english; ,False
i feel blessed every second,1,duplicate_text; ,True
i feel like i m in a tender spot right now,2,non_english; ,False
i feel like i shouldnt handle delicate things,2,non_english; ,False
i not only see divine energy i taste divine energy i feel divine energy and i am divine energy,1,non_english; ,False
i feel like i have missed out on,0,non_english; ,False
i usually feel is a strange sense of disappointment,4,duplicate_text; ,True
i feel angered again,3,non_english; ,False
i know that im carrying an obvious prejudice into all of this because of my own feelings about watching them be repeatedly tortured on this topic,4,duplicate_text; ,True
i must say i feel fantastic,1,non_english; ,False
i feel heartbroken again,0,non_english; ,False
i was feeling annoyed suddenly,3,non_english; ,False
i feel like it fab s latest single,1,non_english; ,False
i feel agitated like a kid whos eaten too much candy and is now wiggling around before the crash and burn takes place,4,duplicate_text; ,True
i feel i useless because you dont ever need me at all,0,non_english; ,False
i feel helpless but grateful,4,duplicate_text; ,True
i feel a little weird,5,duplicate_text; non_english; ,False
i feel myself getting very horny,2,non_english; ,False
i feel like basketball twitter is this weird family of anti social people that really like to talk,4,duplicate_text; ,True
i feel pretty romantic poetry powder dust bezaubernder rosafarbener powderdust mit feinen glitzerpartikeln und super leckerem blumenduft,2,non_english; ,False
i feel i have been beaten down,0,non_english; ,False
i am so thankful and feel so blessed to be able to live in a country where i get a say in who my local state and national leaders are,2,duplicate_text; ,True
i am feeling real nostalgic,2,non_english; ,False
i feel really passionate about this current project,2,duplicate_text; ,True
i feel too angry or sad or even happy i run here,3,non_english; ,False
i feel angered at you again,3,non_english; ,False
i feel kinda paranoid,4,non_english; ,False
i am feeling fearful today,4,non_english; ,False
i am feeling weird and uncomfortable about this unedited blogging thing,4,duplicate_text; ,True
i feel strong and flexible,1,non_english; ,False
i am feeling so selfish dependant and demanding,3,non_english; ,False
i feel gutted devastated,0,non_english; ,False
i first dyed it in th grade so i often feel really strange when my hair is a natural hair color,5,duplicate_text; ,True
im feeling the sweet sweet swell of relief washing over me,1,duplicate_text; ,True
im uncomfortable or feel unwelcome i just go into shy quiet mode,0,non_english; ,False
i wanted both but i feel greedy,3,non_english; ,False
i wonder if i would have looked at those massive looming peaks and felt amazed at god s power his awesomeness and might instead of feeling overwhelmed by my insignificance smallness and mortality,5,duplicate_text; ,True
i feel strange when i don t write,5,duplicate_text; ,True
i can walk down another street and stop feeling helpless and hopeless,4,duplicate_text; ,True
i feel a little overwhelmed i just think to myself this is a lot easier than welding,4,duplicate_text; ,True
i blinked feeling a little dazed,5,non_english; ,False
i feel so agitated by myself,4,non_english; ,False
i do feel agitated if i take more than mg but it does get better,3,non_english; ,False
i feel so so so loved,2,non_english; ,False
i suggest you give it a listen i feel like i am blessed,2,non_english; ,False
im feeling weird simply because im not stressed about the film or this semester either,5,duplicate_text; ,True
i feel slightly agitated unless i smoke and i think about quitting every day,3,duplicate_text; ,True
i feel agitated and somewhat disheartened if i cant have something completed by sunday,4,duplicate_text; ,True
i feel so uncomfortable,4,non_english; ,False
i feel so overwhelmed by my life,4,duplicate_text; ,True
i hardly have the time i do try to write when i can and have recently gone back to painting which is a great relief because i feel very agitated and unhappy when i dont write or paint,4,duplicate_text; ,True
i did get made me feel skeptical,4,non_english; ,False
i don t i feel i don t belong or am accepted based on what i write,1,duplicate_text; ,True
i am already feeling lame,0,non_english; ,False
i just feel a little lonely,0,non_english; ,False
i do not feel peaceful or joyful,1,non_english; ,False
i also feel a strange feeling which i will call guilt,4,duplicate_text; ,True
i feel glamorous i feel glamorous,1,non_english; ,False
i was feeling overwhelmed and burdened,5,duplicate_text; ,True
i started feeling nostalgic,2,non_english; ,False
i feel vulnerable and i dont like it,4,non_english; ,False
i still feel vulnerable around him,4,non_english; ,False
im still raw vegan and i feel amazing,5,non_english; ,False
i feel totally weird,5,non_english; ,False
i had to admit it feels a little strange thinking tha,4,duplicate_text; ,True
i sometimes call it a balcony when im feeling generous but never a veranda its far too small,1,duplicate_text; ,True
i do feel im smug now,1,non_english; ,False
i feel so sad lah,0,non_english; ,False
i feel insecure i have lost focus,4,non_english; ,False
i have been feeling strange about my eating,4,duplicate_text; ,True
i feel extremely distressed,4,non_english; ,False
i am feeling pissed,3,non_english; ,False
i feel like i havent even accepted him leaving us and moving on would be like forgetting,2,non_english; ,False
i have an overwhelming feeling that i should have accepted the job with you and i want to find out if there s any chance there is still a position there for me,2,duplicate_text; ,True
i say oh yes i am i feel pretty,1,non_english; ,False
i feel restless and sad,4,non_english; ,False
i feel more annoyed,3,non_english; ,False
i feel like ive gained something each year throughout lent and it is amazing how it all works together,1,duplicate_text; ,True
i am left feeling shocked and dissatisfied,5,non_english; ,False
i feel so weird about it,4,duplicate_text; ,True
i talk to my dad i feel so determined,1,non_english; ,False
i feel blessed for i am today,1,non_english; ,False
i sit here and write i feel such a strange mix of feelings,5,duplicate_text; ,True
i do feel it i do feel bitter and angry,3,non_english; ,False
i feel like life is so dull,0,non_english; ,False
i tend to put on a happy face around the rest of the world because i feel i must in order to be accepted,1,duplicate_text; ,True
i am once again sat at a computer faced with the prospect of once again having to teach myself to programme in fortran typing in a programme that by rights should work only for it to never compile and leave me in a heap feeling tortured and un loved by all technology,3,duplicate_text; ,True
i admit i feel insecure,4,non_english; ,False
i remember feeling like it was fake,0,non_english; ,False
i feel like im just a useless person,0,non_english; ,False
i often feel overwhelmed and i also often lose things such as my library card that i found exactly one day after getting a replacement,5,duplicate_text; ,True
i still randomly open it when i m feeling overwhelmed with whatever parenting thing is going on in the moment and magically exactly the right words will appear to help me reset myself and be the parent i want to be,4,duplicate_text; ,True
i feel tortured i feel like moving away i feel like running as if my life depends on it,3,duplicate_text; non_english; ,False
i open a site in my browser i feel agitated because,3,duplicate_text; ,True
i feel like it s become like fb in a weird way,5,non_english; ,False
i feel quite impressed,5,non_english; ,False
id been feeling like a failure in my relationship with god and brennan mannings words brought such comfort and truth reminding me that i am wholeheartedly and unconditionally accepted,1,duplicate_text; ,True
i feel for my beloved,2,non_english; ,False
i feel i m strange when i feel judged for my,5,non_english; ,False
i just feel so shaken,4,non_english; ,False
i feel indecisive haahaha,4,non_english; ,False
i feel like the class is being mocked more than admired,2,duplicate_text; ,True
i feel intelligent when i wear glasses,1,non_english; ,False
i get these creative impulses that are so strong they leave me feeling all antsy and agitated and almost depressed,3,duplicate_text; ,True
i feel like im being pressured into it,4,non_english; ,False
i feel a bit surprised,5,non_english; ,False
i guess it makes me feel vulnerable,4,non_english; ,False
i feel anxious i feel nervous and unloved,4,non_english; ,False
i feel cranky and angry,3,non_english; ,False
i feel unprotected i feel as if i am just standing in the open desert waiting for an animal to attack me and take me off as his afternoon snack,4,duplicate_text; ,True
i sat in my bedroom the whole of sunday the nd of december feeling very funny and low,5,duplicate_text; ,True
i am feeling overwhelmed to the point i just want out,4,duplicate_text; ,True
i made up a reason to hang up with her because i m starting to feel even more agitated because she was complaining about other people s ability to drive in the snow,3,duplicate_text; ,True
i am feeling a bit out of touch with the currents of change which for some strange reason are very important to me,4,duplicate_text; ,True
i feel that if i can t be faithful in a little thing like this that it will be nearly impossible to tackle something bigger,2,duplicate_text; ,True
ive been continuing with the photos which feels strange now that is giving thought to what i want to remember rather than just shooting images without much thought about it,4,duplicate_text; ,True
i feel like he liked it a lot,2,non_english; ,False
i feel very weird and feel that she are not give me any face,5,duplicate_text; ,True
i cant stand feeling unimportant to someone i love dearly,0,non_english; ,False
i still feel naughty,2,non_english; ,False
i felt feeling somehow dissatisfied,3,non_english; ,False
i came home from kyoto with an awful cold someone stuffed my head full of cotton wool and i feel all weird and every now and then my body decides my lungs should really be on the outside and tries to put them there,5,duplicate_text; ,True
im feeling nostalgic again,2,duplicate_text; ,True
i wasn t feeling very impressed in general,5,non_english; ,False
i tried to make them feel the feelings of a tortured person,4,duplicate_text; ,True
i miss feeling heartbroken,0,non_english; ,False
i feel so weird,5,duplicate_text; non_english; ,False
i get scared when i feel weird,5,non_english; ,False
i know we d feel very distressed,4,non_english; ,False
i feel vaguely impressed,5,non_english; ,False
at an unjust,3,non_english; ,False
i have to get to bed i am emotionally drained and physically my body feels like i tortured it all day in these shoes,3,duplicate_text; ,True
i feel so needy but i really am begging you,0,non_english; ,False
i appreciate about myself and i m not sure i was able to acknowledge those things when i was feeling so overwhelmed and weighed down by life,4,duplicate_text; ,True
i would feel weird wearing a dress to just grab groceries amp walk around but here its totally normal since we do a lot of walking i havent worn my heels much but these booties are so comfy amp work surprisingly well this summer dresses,4,duplicate_text; ,True
im feeling very damaged and very despondent,0,non_english; ,False
i feel shaken and like we are starting over,4,non_english; ,False
i still feel like ive lost a best friend,0,non_english; ,False
i feel doomed to act like myself even when it is inconvenient,0,non_english; ,False
i also realized that i had been slacking off on things that i had previously been feeling so passionate about,2,duplicate_text; ,True
i feel intelligent speaking to her,1,non_english; ,False
i case which got feeling brain all agitated whereas thinking brain automatically started wondering what was going on though the minds of his pranksters,3,duplicate_text; ,True
i also feel that my values are little strange because my focus is in the middle ground i made that element fairly high in contrast in value while my foreground elements have no room to come forward since i already used some of my darkest values in the mid back ground,4,duplicate_text; ,True
i am open in expressing personal feelings and supporting others,1,duplicate_text; ,True
i now stick to a paleo diet and i feel amazing,5,non_english; ,False
i feel weird when i dont work out,5,non_english; ,False
i had felt the feelings that i hated the most feeling weak and vulnerable with every fat drop of my tears held my regrets,0,duplicate_text; ,True
i muzica aleasa si ritmul succesiunii imaginilor dau slideshowurilor un feeling un pic prea romantic pentru un serial care este de fapt unul de actiune yvonne canta pe coarda pe care ne o dorim cu totii toate s o facem sa rezoneze cand este vorba sik nu i asa,2,non_english; ,False
i am still feeling stressed,3,non_english; ,False
ive been more intensely feeling unloved,0,non_english; ,False
i feel pretty irritable lately,3,non_english; ,False
i feel passionate about and since i have started learning about this deceptive structure and how it manipulates people i have taken this responsibility upon myself to inform and educate as many people as i can so the populace becomes aware of the bondage that they are in,2,duplicate_text; ,True
i woke up feeling strange like something had been sat on my head during the night,5,non_english; ,False
i finally feel valued,1,non_english; ,False
i have to have to have to get over feeling selfish,3,non_english; ,False
i left feeling very distressed,4,non_english; ,False
i know colors by llarowe has always put out high quality gorgeous polish but i really feel like leah ann stepped it up a notch for this collection and the result seriously amazing polishes,1,duplicate_text; ,True
ive been feeling very discontent lately,0,non_english; ,False
i feel that my computer and i have a strange relationship,5,duplicate_text; ,True
i feel amazed i can compress my difficulty so neatly into one sentence,5,non_english; ,False
i feel triumphant even,1,non_english; ,False
i feel vile and cheap,3,non_english; ,False
i just feel rotten a href http aleksandrvoinov,0,non_english; ,False
i feel extremely dazed almost benedryl like,5,non_english; ,False
i walked about for a long time feeling very strange and mortally apprehensive of some one coming in and kidnapping me for i believed in kidnappers their exploits having frequently figured in bessie s fireside chronicles,4,duplicate_text; ,True
i don t feel like running jolly good show,1,non_english; ,False
i feel that supporting or at least not condemning the seal hunt is akin to saying well think of all the good things hitler did,2,duplicate_text; ,True
i can just wonder feel insulted worried that i didn t do enough,3,non_english; ,False
i am going to add some photos from today and again thank you all for your dear support when i was feeling overwhelmed at different moments,4,duplicate_text; ,True
i cant help but feel unimportant,0,non_english; ,False
im starting to just feel numb,0,non_english; ,False
i feel the need to binge on sweet things during the times i would ordinarily enjoy a cigarette,1,duplicate_text; ,True
i still feel pretty shaken,4,non_english; ,False
i am feeling like i have more energy and loving every minute of it,2,non_english; ,False
i guess im just feeling rebellious,3,non_english; ,False
i started feeling funny and started vomiting,5,non_english; ,False
i meant when i said i feel weird,5,non_english; ,False
i am feeling more frightened,4,non_english; ,False
i am feeling overwhelmed to the point i just want out,5,duplicate_text; ,True
i have been feeling troubled,0,non_english; ,False
i started to feel a little strange,5,non_english; ,False
im feeling really weird about it,4,duplicate_text; ,True
i still feel rejected,0,non_english; ,False
i am feeling in a funny mood,5,non_english; ,False
im feeling like i liked this trilogy better,2,non_english; ,False
i still feel scared being vulnerable,4,non_english; ,False
i feel all uptight,4,non_english; ,False
i feel like i have no completely met someone when i havent shaken thier hand,4,non_english; ,False
i just feel so reluctant to study,4,non_english; ,False
i kinda feel like my life has been put on hold because i m too considerate,2,duplicate_text; ,True
i look forward to a break like everyone else but let me tell you it feels a little strange when i do it,4,duplicate_text; non_english; ,False
i am not used to them and am feeling a bit strange,4,duplicate_text; ,True
i no longer feel depressed,0,non_english; ,False
i feel i must remain faithful too,1,duplicate_text; ,True
i feel funny inside,5,non_english; ,False
i havent seen this yet but have a good feeling about it in my category of weird edinburgh things that make me think differently,5,duplicate_text; ,True
i don t feel strange,4,duplicate_text; non_english; ,False
i feel impatient i don t pray lord jesus give me patience,3,non_english; ,False
i feel extremely depressed,0,non_english; ,False
i feel so weird and scattered with all wonders about a million different things,4,duplicate_text; ,True
i feel momentairly dazed,5,non_english; ,False
im able to hobble my way back to the car walking feels really strange its like my let got longer again,5,duplicate_text; ,True
i just began feeling intensely lonely,0,non_english; ,False
im going to enjoy feeling pretty,1,non_english; ,False
i see it i feel kind of weird,5,duplicate_text; non_english; ,False
i don t feel passionate about a scene i move on,2,non_english; ,False
i remember feeling pretty strange during that time,5,duplicate_text; ,True
i no longer feel playful and goofy and fun,1,non_english; ,False
i do not fully grasp the cultural mores of german society which can make me feel strange and unnatural at any given time,5,duplicate_text; ,True
i made you feel annoyed,3,non_english; ,False
i just feel weird letting myself in somewhere i dont or no longer live in,5,non_english; ,False
i still feel useful at inter,1,non_english; ,False
i also feel like unprotected,0,non_english; ,False
i feel like listing list of books i liked in,2,non_english; ,False
i feel divine again might be more accurate,1,non_english; ,False
i feel weird reviewing this album in,4,duplicate_text; ,True
i feel blank now,0,non_english; ,False
i started to feel frantic now,4,non_english; ,False
i can just feel my body aching,0,non_english; ,False
i feel very valued,1,non_english; ,False
i case which got feeling brain all agitated whereas thinking brain automatically started wondering what was going on though the minds of his pranksters,4,duplicate_text; ,True
i forgive myself that i have accepted and allowed myself to believe that love is a feeling i forgive myself that i have accepted and allowed myself to bel,1,duplicate_text; ,True
i feel so groggy,0,non_english; ,False
i feel disgusted,3,non_english; ,False
i often wish we lived in a time where it was ok to say how we feel and that was just accepted,2,duplicate_text; ,True
i just am feeling violent,3,non_english; ,False
i feel hopeless and like a waste,0,non_english; ,False
i feel ungrateful and catty,0,non_english; ,False
i feel that we are so cute as we behave like kids,1,non_english; ,False
i don t feel stressed because over the years i ve developed efficient stress relieving techniques of which the favorite i ll share with you in this post,3,duplicate_text; ,True
i mediate i feel amazing,5,non_english; ,False
i started to feel so jealous,3,non_english; ,False
i could feel the souls of his clothing screaming in tortured captivity,3,duplicate_text; ,True
i feel rather weird now,5,duplicate_text; non_english; ,False
i feel i feel strange i can t feel any pain anymore,4,non_english; ,False
i am feeling extremely vain atm,0,non_english; ,False
i feel like i ve said goodbye to some treasured friends,2,non_english; ,False
i got a feeling i m doomed,0,non_english; ,False
i feel like an ungrateful asshole,0,non_english; ,False
im just feeling strange as my body tries to readjust itself from years of bad programming,4,duplicate_text; ,True
i don t feel pressured,4,non_english; ,False
im feeling all doomed,0,non_english; ,False
i felt stupid for feeling rushed,3,non_english; ,False
i feel slutty for what i did,2,non_english; ,False
i feel delicious project atom href http ifeeldelicious,1,non_english; ,False
i was feeling paranoid un f ing believable,4,non_english; ,False
i feel like youre not faithful anymore,2,duplicate_text; ,True
im still feeling delicate now,2,non_english; ,False
i don t then i feel stubborn,3,non_english; ,False
im not online for longer period of time even when im not specifically writing is because it feels weird to be sitting at your home office read kitchen table on gchat or facebook or twitter,4,duplicate_text; ,True
im lost im feeling insecure,4,non_english; ,False
i feel i am i feel like i am charming and taming respectively,1,non_english; ,False
i end up feeling so doubtful,4,non_english; ,False
im feeling bitter,3,non_english; ,False
i feel like everyone is mad at me,3,non_english; ,False
i sometimes i feel disappointed,0,non_english; ,False
i started to feel resentful,3,non_english; ,False
i feel a strange freedom and i am almost afraid to admit it for fear that it will shrivel upon its recognition,5,duplicate_text; ,True
i can t help but feel overwhelmed,5,duplicate_text; ,True
i feel kinda dissatisfied still,3,non_english; ,False
i didnt want to feel like i missed out,0,non_english; ,False
i feel so weird in bright nail polish,4,duplicate_text; ,True
i didn t feel i belonged the movement felt very strange and it just wasn t me,4,duplicate_text; non_english; ,False
i don t feel like i m suffering or having to kill myself,0,non_english; ,False
i am feeling very gloomy i just c,0,non_english; ,False
i feel shame for admitting my violent fantasies,3,non_english; ,False
i feel so passionate about skiing,2,non_english; ,False
i feel adventurous jillian michaels,1,non_english; ,False
i feel shaky and unsafe,4,non_english; ,False
i feel weird somehow,5,non_english; ,False
i feel kind of terrified,4,non_english; ,False
i feel shaken up and violated,4,non_english; ,False
i feel devoted to,2,non_english; ,False
i feel like a useless shit,0,non_english; ,False
i left drenched in sweat and feeling amazing i texted matt to brag,5,duplicate_text; ,True
i feel fucking terrific after,1,non_english; ,False
i feel most unsure of,4,non_english; ,False
i feel confortable supporting and have fully investigated and found sound,1,duplicate_text; ,True
i feel so stressed i am paralyzed,3,non_english; ,False
id say that i feel paranoid,4,non_english; ,False
i am very mad or feeling horny,2,non_english; ,False
i feel like in a weird way going up north for the funeral kicked me out of my depression and kick started the way i wanted to be,4,duplicate_text; ,True
i just feel that its strange to note that even with all of these changes to my preferences and self image that i am still not partial to people,4,duplicate_text; ,True
i feel like myself again and im loving it,2,non_english; ,False
i did feel a little strange so i checked my temp,5,non_english; ,False
i have learned that i can be a more disciplined person and that a balanced schedule is possible without feeling tortured,4,duplicate_text; ,True
i feel slightly delighted,1,non_english; ,False
i know i knew on a very logical level that he was pleasing in order to feel accepted but i had no idea the depth of that fear,1,duplicate_text; ,True
i allowed myself to know was that where i had always before loved airports for their feeling of adventure and connection now this strange place of terminals and cold clacking heels and overpriced bagels felt deeply sad to me,5,duplicate_text; ,True
i feel so weird just,5,non_english; ,False
i feel like abused stepchild haha,0,non_english; ,False
i am stressing about an upcoming medical school exam or feeling overwhelmed about the shear amount of knowledge that i need to retain for the boards i will remember my conversation with that woman and be grateful that i have been given the opportunity to learn how to heal others,4,duplicate_text; ,True
i feel more energetic i do,1,non_english; ,False
i don t feel like i get surprised half as much as i d like to,5,non_english; ,False
i feel less cranky,3,non_english; ,False
i feel dazed orange girl a href http www,5,non_english; ,False
i feel like i m in the throne room of god everything is shalom amazing followed immediately by devastating callousness and suffering,5,duplicate_text; ,True
i feel like drawing weird and fun things happening that does not really make any sense at all,5,duplicate_text; ,True
i feel furious hate love vengence etc,3,non_english; ,False
i start feeling like i am being ignored,0,non_english; ,False
i always feel like making lame physics jokes but i feel like i haven t gotten far enough,0,non_english; ,False
i was feeling very nervous,4,non_english; ,False
i still feel strange to myself,4,duplicate_text; non_english; ,False
i feel like i havent started my job yet so im a little intimidated as is,4,non_english; ,False
i had had a feeling like that before when i was stressed so i thought it would just go away,0,duplicate_text; ,True
i feel so very blessed they chose me to live in this world with,2,duplicate_text; ,True
i look forward to the workouts feel tortured during them and experience a mixture of relief and gratification when the running is done,3,duplicate_text; ,True
i did not feel any passionate joy,1,non_english; ,False
i feel ferocious,3,non_english; ,False
i want i feel frightened i fail,4,non_english; ,False
id feel frantic,4,non_english; ,False
i didnt feel very violent today just very,3,non_english; ,False
i feel needy,0,non_english; ,False
i feel quite dull here as i did not make any friends,0,non_english; ,False
im moving back out on my own in the spring but in the mean time i feel weird about having to address all of the debbie downer reasons i moved back home in the first place,5,duplicate_text; ,True
i was left feeling helpless,4,non_english; ,False
i asked if anyone has ever confessed their feelings for someone and got accepted rejected,1,duplicate_text; ,True
i say but freedom i feel alone,0,non_english; ,False
i felt mind raped gt lt so i came out feeling dazed like a zombie,5,non_english; ,False
i feel like a physically and emotionally overwhelmed ticking time bomb,5,duplicate_text; ,True
i feel awful now,0,non_english; ,False
im feeling hot,2,non_english; ,False
i am feeling very mellow,1,non_english; ,False
i feel happy today,1,non_english; ,False
i am feeling a longing,2,non_english; ,False
i now realise why im feeling a little overwhelmed at present ive received emails since wednesday lunchtime that is only the ones i still have something to do with i havent even included those which i responded to or sent,5,duplicate_text; ,True
i feel more resigned,0,non_english; ,False
i feel like i havent valued the moments t,1,non_english; ,False
i feel quite dazed now,5,non_english; ,False
im feeling pretty freakin fab,1,non_english; ,False
i feel im strange when i feel judged for my strangeness,5,non_english; ,False
i didnt even feel satisfied,1,non_english; ,False
i ask him if he ll take me on my knees so that i can feel our bodies wrap together like some sweet animal,1,duplicate_text; ,True
i did feel like there was a bit of a strange fetishization of how hunter compared zoe to sarah his ex as he described how they were different because zoe wasn t a victim the way sarah was,4,duplicate_text; ,True
i feel like everythings in some kind of messy state,0,non_english; ,False
i feel like caring more,2,non_english; ,False
i bore my feelings in vain,0,non_english; ,False
i feel a little doubtful and,4,non_english; ,False
i feel very indecisive,4,non_english; ,False
i get a message like the ones i just listed or something similar i feel offended before i feel uplifted,3,non_english; ,False
i feel like im being petty now,3,non_english; ,False
i feel like weve all had a pretty sweet day,2,non_english; ,False
i never feel like i look gorgeous,1,non_english; ,False
i would feel weird talking to her about him in general because thats her friend and she probably wouldnt want to hear it,5,duplicate_text; ,True
i feel extremely uncomfortable and sad,4,non_english; ,False
i feel weird offering relationship or marriage advice,4,duplicate_text; ,True
an old lady slipped and nobody helped her,3,non_english; ,False
i feel really weird today,4,duplicate_text; non_english; ,False
i did nothing as well i feel damn amazed with myself ha ha ha,5,non_english; ,False
i feel quite shaken but also relieved,4,non_english; ,False
i feel like brad often represents us in spirit by supporting many of causes near and dear to orange countys heart,2,duplicate_text; ,True
i feel like i must be sending out irritable vibes,3,non_english; ,False
i feel is ludicrous,5,non_english; ,False
i say feeling a bit overwhelmed as i look at her,5,duplicate_text; ,True
i still remember gelaran gelaran yang penah saya lontarkan kat awak hahaha its just feel funny when i think about it again,5,non_english; ,False
ive thought to myself that maybe its just me feeling this weird dichotomy of inner and outer and that others dont experience that,5,duplicate_text; ,True
i feel kind abused for i ve achieved,0,non_english; ,False
i feel so insincere,3,non_english; ,False
i no talk now mama feeling shy,4,non_english; ,False
i wish i had found time to write this on monday straight after my weekend away i was still feeling amazing then,1,duplicate_text; ,True
i would being feeling strange or nauseous so id think chewing gum would help,5,duplicate_text; ,True
i just don t feel like i can do it alone,0,non_english; ,False
i havent had a job and the feeling is really really weird,5,duplicate_text; ,True
i seriously feeling jaded,0,non_english; ,False
i feel all clever and valued,1,non_english; ,False
